original_tweet_id,original_author_handle,origin_is_member,retweet_count,unique_retweeter_count,first_retweeter,first_retweeter_recurrence,time_to_k5_sec,time_to_k10_sec,time_to_k50_sec,burst_kurtosis,burst_peak_window_start_sec,burst_peak_window_count,same_client_share,dominant_client,amplifier_component_ids,amplifier_cohort_ids,amplifier_role_mix,propagation_score,spread_path_preview
2038535488579969501,30__kai,False,1,1,foivos_trikkis_,14,,,,0.0,0,1,1.0,Twitter for iPhone,,,retail_user:1.00,17.5452,foivos_trikkis_@+0s[c0/h0]
2038644131497447627,AppelaiosII,False,1,1,Agie2a,11,,,,0.0,0,1,1.0,Twitter Web App,1,,mixed_behavior:1.00,17.5452,Agie2a@+0s[c1/h0]
2039025696505303171,FreshSummerWind,False,1,1,MenoEdo,42,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,MenoEdo@+0s[c1/h0]
2039936650092908682,petros_sof,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2039937863421235316,Drj7000,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2039963307176522039,Demis5Opinion,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2040015236380475416,ALEXAND05019564,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2040445202075168827,4fABkkc5xTv2aek,True,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2040767701665128798,KaustikosO,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2041788055191732406,omadaalithias,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2042273778583953789,jggkatas,False,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2042532899879080158,Smerna69,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2042920983900652017,HomerPavlos,False,1,1,nickthegreek5,88,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,nickthegreek5@+0s[c1/h0]
2043087712102600972,visegrad24,False,1,1,BananaJoeReload,35,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,BananaJoeReload@+0s[c1/h0]
2043239714283454871,mikros_prigkipa,False,1,1,LitsaXarou,11,,,,0.0,0,1,1.0,Twitter for iPad,,,media_business:1.00,17.5452,LitsaXarou@+0s[c0/h0]
2043438363777060937,PsyGuy007,False,1,1,klikr,20,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,klikr@+0s[c1/h0]
2043595396107092274,AppelaiosII,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2043642554411888810,P159646899P,False,1,1,Catps66,26,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,Catps66@+0s[c1/h0]
2043669905505959985,diol2n,False,1,1,RockRock222555,30,,,,0.0,0,1,1.0,Twitter Web App,1,,mixed_behavior:1.00,17.5452,RockRock222555@+0s[c1/h0]
2043738287148241268,panta_tif,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2043747028748927004,panta_tif,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2043757656565805117,AppelaiosII,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2043785583634596132,tpusafaith,False,1,1,johnblandos,34,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,johnblandos@+0s[c1/h0]
2043805734857781698,Milajoy,False,1,1,johnblandos,34,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,johnblandos@+0s[c1/h0]
2043877767993799129,manoliskalatzis,False,1,1,anastassios2401,8,,,,0.0,0,1,1.0,Twitter for iPhone,,,media_business:1.00,17.5452,anastassios2401@+0s[c0/h0]
2043879891394039918,RealBababanaras,False,1,1,nickthegreek5,88,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,nickthegreek5@+0s[c1/h0]
2043902813277692258,THEORTHOCHAT,False,1,1,Loxagos_Mark,15,,,,0.0,0,1,1.0,Twitter for iPhone,1,,media_business:1.00,17.5452,Loxagos_Mark@+0s[c1/h0]
2043909889064337903,mariakalantze,False,1,1,ThanosTzimeros,13,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,ThanosTzimeros@+0s[c1/h0]
2043936164676071616,ellada24,True,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2043945868689027127,fifi_apostolou,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2043984408273617103,orthodox_33ad,False,1,1,Placebo_0,14,,,,0.0,0,1,1.0,Twitter for iPhone,,,mixed_behavior:1.00,17.5452,Placebo_0@+0s[c0/h0]
2043986721214255432,Mirsini1946041,False,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044006005751636172,RockRock222555,True,1,1,nickthegreek5,88,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,nickthegreek5@+0s[c1/h0]
2044011480018719064,arkas1971,False,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044014856592908307,Kostopoulosdim1,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044015949926314334,ChristosTatsio1,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044020568861659516,TheocharousH,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2044028324092014631,_bilnas7__,False,1,1,ScroogeKifissia,36,,,,0.0,0,1,1.0,Twitter for Android,,,media_business:1.00,17.5452,ScroogeKifissia@+0s[c0/h0]
2044038034677485861,tzon_t,False,1,1,RGialama8386,2,,,,0.0,0,1,1.0,Twitter for Android,,,unknown:1.00,17.5452,RGialama8386@+0s[c0/h0]
2044038815690391941,AnAthenianToLDN,True,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044040107838046596,praktikiskepsi,True,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044040464014131570,SMpliat,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2044043112566161427,eduardomenoni,False,1,1,nickthegreek5,88,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,nickthegreek5@+0s[c1/h0]
2044060179730178257,Niw451,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044060608518336896,VividProwess,False,1,1,anastassios2401,8,,,,0.0,0,1,1.0,Twitter for iPhone,,,media_business:1.00,17.5452,anastassios2401@+0s[c0/h0]
2044061694737924543,MariosLouc44788,False,1,1,Briassulis,55,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Briassulis@+0s[c1/h0]
2044066007279386980,taurothanos,False,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044067452137705959,Parkernomics,False,1,1,JSweetGR,1,,,,0.0,0,1,1.0,Twitter Web App,1,,mixed_behavior:1.00,17.5452,JSweetGR@+0s[c1/h0]
2044069824825905166,AnAthenianToLDN,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044073047406121194,penny_rage,False,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044073940516253995,lucyshow11,False,1,1,johnblandos,34,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,johnblandos@+0s[c1/h0]
2044074154966569401,Local_Bureau,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044075078581657671,gecffmn,False,1,1,johnblandos,34,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,johnblandos@+0s[c1/h0]
2044078446834274354,MattCas04807118,False,1,1,johnblandos,34,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,johnblandos@+0s[c1/h0]
2044078867653009773,NIKSOTIROPOYLOS,True,1,1,Agie2a,11,,,,0.0,0,1,1.0,Twitter Web App,1,,mixed_behavior:1.00,17.5452,Agie2a@+0s[c1/h0]
2044079476414288098,EFischberger,False,1,1,chrysib11,42,,,,0.0,0,1,1.0,Twitter for Android,1,,amplifier_suspect:1.00,17.5452,chrysib11@+0s[c1/h0]
2044081286310973558,Mappy6984,False,1,1,johnblandos,34,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,johnblandos@+0s[c1/h0]
2044081648925372596,La_bri_ni13,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044085883549131111,Valiadistinct,True,1,1,Valiadistinct,5,,,,0.0,0,1,1.0,Twitter Web App,,,amplifier_suspect:1.00,17.5452,Valiadistinct@+0s[c0/h0]
2044089656690508087,LiberalGr,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044089860512715052,OzgurCreativity,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044090068298547568,panta_tif,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044090687839199639,Kevin64794212,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044091158712738196,SXakousti,False,1,1,ScroogeKifissia,36,,,,0.0,0,1,1.0,Twitter for Android,,,media_business:1.00,17.5452,ScroogeKifissia@+0s[c0/h0]
2044091164450553977,teozyra1660040,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044100550925365587,DimSterg1957,False,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044102017778331807,cutestmaja,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044111472586846676,Flora15376310,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044112530146984319,skaigr,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044113043735347230,ncole_r,False,1,1,Anthology2026,48,,,,0.0,0,1,1.0,Twitter Web App,1,,retail_user:1.00,17.5452,Anthology2026@+0s[c1/h0]
2044113694863335586,sinakatsarou,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044113901894177136,MirandaPrada_,False,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2044117459993813022,NikosMichailid4,False,1,1,ScroogeKifissia,36,,,,0.0,0,1,1.0,Twitter for Android,,,media_business:1.00,17.5452,ScroogeKifissia@+0s[c0/h0]
2044120445280993752,NoeWehrtSich,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044120479255146581,Oliviaxrtx,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044121102650146882,Augusta1C,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044121387078394178,Elefthe49269299,False,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044123063340417083,1101101_10,False,1,1,aggelikiME25,99,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,aggelikiME25@+0s[c1/h0]
2044123903241437397,NikolaosSampat1,False,1,1,G4Heron,40,,,,0.0,0,1,1.0,Twitter for Android,2,,media_business:1.00,17.5452,G4Heron@+0s[c2/h0]
2044124194183516660,FGKPARGA,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044124215297880198,shkeela1278,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044126092160602134,BenakisM,True,1,1,nickthegreek5,88,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,nickthegreek5@+0s[c1/h0]
2044127105500492068,PlakoudasSpyros,False,1,1,chkls,6,,,,0.0,0,1,1.0,Twitter for iPhone,,,amplifier_suspect:1.00,17.5452,chkls@+0s[c0/h0]
2044128558830792936,CNviolations,False,1,1,teo_ntaleki,12,,,,0.0,0,1,1.0,Twitter for Android,1,,amplifier_suspect:1.00,17.5452,teo_ntaleki@+0s[c1/h0]
2044130391561216348,SamanthaTaghoy,False,1,1,Anthology2026,48,,,,0.0,0,1,1.0,Twitter Web App,1,,retail_user:1.00,17.5452,Anthology2026@+0s[c1/h0]
2044131400425558416,DvsDvs60195368,True,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044131588804342126,panapotis,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044133524517634479,johnafri8,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044134120058409299,Evgely,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044137368400069111,AdonisGeorgiadi,False,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044137831094989173,not_buford,False,1,1,Asmoudis13,1,,,,0.0,0,1,1.0,Twitter for Android,,,unknown:1.00,17.5452,Asmoudis13@+0s[c0/h0]
2044139016312828076,omadaalithias,True,1,1,TheMadoula,14,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,TheMadoula@+0s[c1/h0]
2044139715373478299,mvlazaridis,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044141164652118029,missvasileiou,False,1,1,G4Heron,40,,,,0.0,0,1,1.0,Twitter for Android,2,,media_business:1.00,17.5452,G4Heron@+0s[c2/h0]
2044141733420613756,__darcelX__,True,1,1,Agie2a,11,,,,0.0,0,1,1.0,Twitter Web App,1,,mixed_behavior:1.00,17.5452,Agie2a@+0s[c1/h0]
2044142915346161706,Left_Spear,False,1,1,ScroogeKifissia,36,,,,0.0,0,1,1.0,Twitter for Android,,,media_business:1.00,17.5452,ScroogeKifissia@+0s[c0/h0]
2044143286928191968,TodayinHistory,False,1,1,Anastasia7882,5,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,Anastasia7882@+0s[c1/h0]
2044143644148441529,panagiotis501,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044145456591089974,ferminadas85,False,1,1,MasenkaMm230158,27,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,MasenkaMm230158@+0s[c1/h0]
2044145813161427202,ellada24,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044148558438277463,BenakisM,True,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2044149595471573170,WolfK423510,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044150050717122962,EYakoby,False,1,1,Anastasia7882,5,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,Anastasia7882@+0s[c1/h0]
2044151441892487202,amyjohsonwh,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044153330838958170,XristinaP81,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044153836131033273,__darcelX__,True,1,1,giannMak,30,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,giannMak@+0s[c1/h0]
2044155276379451895,HellenicEchoes,False,1,1,Aaagiiisss,15,,,,0.0,0,1,1.0,Twitter for Android,1,,amplifier_suspect:1.00,17.5452,Aaagiiisss@+0s[c1/h0]
2044157083520524541,isaacrrr7,False,1,1,ptableart,7,,,,0.0,0,1,1.0,Twitter for Android,1,,amplifier_suspect:1.00,17.5452,ptableart@+0s[c1/h0]
2044158407754555617,PetrosVanRipper,False,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044159775789990285,janninereid1,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044160705494962318,MirandaPrada_,False,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2044161722836029611,annamlulis,False,1,1,Aaagiiisss,15,,,,0.0,0,1,1.0,Twitter for Android,1,,amplifier_suspect:1.00,17.5452,Aaagiiisss@+0s[c1/h0]
2044162441437950401,panta_tif,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044162772447973785,Wolfman45042900,False,1,1,IK25818385,9,,,,0.0,0,1,1.0,Twitter for iPhone,,,mixed_behavior:1.00,17.5452,IK25818385@+0s[c0/h0]
2044166118852477071,sharonjames90,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044166883385966752,horexitoueater,False,1,1,ScroogeKifissia,36,,,,0.0,0,1,1.0,Twitter for Android,,,media_business:1.00,17.5452,ScroogeKifissia@+0s[c0/h0]
2044167224848511245,COADF2,False,1,1,madonnamaniac,38,,,,0.0,0,1,1.0,Twitter for iPhone,,,amplifier_suspect:1.00,17.5452,madonnamaniac@+0s[c0/h0]
2044167750789017952,g_m_theo,True,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2044169186457379256,Mrpresidentgr,True,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044171319806152740,Rickatycat,False,1,1,madonnamaniac,38,,,,0.0,0,1,1.0,Twitter for iPhone,,,amplifier_suspect:1.00,17.5452,madonnamaniac@+0s[c0/h0]
2044176911429947402,sinakatsarou,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044178276172640426,liz_churchill10,False,1,1,Xeniaxe19580370,15,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,Xeniaxe19580370@+0s[c1/h0]
2044178355096825871,ForgiatoBlow47,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044178494897225805,Luna_Lunaki,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044179114270081110,HFirstpriest,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044179240434704677,SofiaKonst6071,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044179516310864221,4fABkkc5xTv2aek,True,1,1,MenoEdo,42,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,MenoEdo@+0s[c1/h0]
2044180451804254468,4fABkkc5xTv2aek,True,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044181361586577750,babasi_pa,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044182880662782154,G_konstn,False,1,1,GiotaPapapetrou,179,,,,0.0,0,1,1.0,Twitter for Android,1,,retail_user:1.00,17.5452,GiotaPapapetrou@+0s[c1/h0]
2044183966878708206,Buraq515,False,1,1,hatz_patty,56,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,hatz_patty@+0s[c1/h0]
2044184890954887183,WassonWatch,False,1,1,PitSpencer,13,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,PitSpencer@+0s[c1/h0]
2044186718601977927,Jo_Fitou_ssi,False,1,1,theatropoios,11,,,,0.0,0,1,1.0,Twitter for Android,,,amplifier_suspect:1.00,17.5452,theatropoios@+0s[c0/h0]
2044187567029952684,LibertyNut1,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044188960378003605,Hombrelmparable,False,1,1,nickthegreek5,88,,,,0.0,0,1,1.0,Twitter Web App,1,,media_business:1.00,17.5452,nickthegreek5@+0s[c1/h0]
2044191761120026652,Rothmus,False,1,1,klikr,20,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,klikr@+0s[c1/h0]
2044192098992181251,isaacrrr7,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
2044192207029317937,QuokkaX,False,1,1,klikr,20,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,klikr@+0s[c1/h0]
2044193400228889004,isaacrrr7,False,1,1,RockRock222555,30,,,,0.0,0,1,1.0,Twitter Web App,1,,mixed_behavior:1.00,17.5452,RockRock222555@+0s[c1/h0]
2044194026061214013,apablaze,False,1,1,AgelisDimitris,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,AgelisDimitris@+0s[c1/h0]
2044197559749480540,HFirstpriest,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044198212190232713,Niw451,False,1,1,Xeniaxe19580370,15,,,,0.0,0,1,1.0,Twitter Web App,1,,amplifier_suspect:1.00,17.5452,Xeniaxe19580370@+0s[c1/h0]
2044199233129967935,panta_tif,False,1,1,Track11John,143,,,,0.0,0,1,1.0,Twitter for Android,1,,mixed_behavior:1.00,17.5452,Track11John@+0s[c1/h0]
2044199694583181733,ta_nea,False,1,1,Catps66,26,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,Catps66@+0s[c1/h0]
2044202469031289212,MsLouellaDeVil,False,1,1,vythos70,77,,,,0.0,0,1,1.0,Twitter for iPhone,1,,mixed_behavior:1.00,17.5452,vythos70@+0s[c1/h0]
2044204059205247346,rabbitholebot,False,1,1,Anthology2026,48,,,,0.0,0,1,1.0,Twitter Web App,1,,retail_user:1.00,17.5452,Anthology2026@+0s[c1/h0]
2044204482943430760,greekcitytimes,False,1,1,Catps66,26,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,Catps66@+0s[c1/h0]
2044206459291087202,Cd_Julian_,False,1,1,paliakaravana59,89,,,,0.0,0,1,1.0,Twitter for iPhone,1,,amplifier_suspect:1.00,17.5452,paliakaravana59@+0s[c1/h0]
