amplified_author_handle,in_member_list,total_inbound_retweets,unique_amplifier_count,unique_amplified_posts,top_amplifier_handle,top_amplifier_count,top_amplifier_share,amplification_hhi,repeat_crew_overlap,median_first_retweet_lag_sec,fastest_amplifier_handle,cross_component_reach,within_15m_inbound,within_60m_inbound,top_first_retweeter_handle,top_first_retweeter_count,captured_role_mix,amplification_score
seriousthreat98,True,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,25059,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
sharonjames90,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,83705,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
shkeela1278,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,94950,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
shlomopolak580,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,33092,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
silaserafim,True,1,1,1,CharilaosPapad1,1,1.0,1.0,0.0,49794,CharilaosPapad1,1,1,1,CharilaosPapad1,1,amplifier_suspect:1.00,28.3178
simply_greens,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,197,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
skroutzblog,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,8709,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
sofiafonsoferre,False,1,1,1,g_m_theo,1,1.0,1.0,0.0,41643,g_m_theo,1,1,1,g_m_theo,1,media_business:1.00,28.3178
somethingrand77,False,1,1,1,teo_ntaleki,1,1.0,1.0,0.0,8721,teo_ntaleki,1,1,1,teo_ntaleki,1,amplifier_suspect:1.00,28.3178
spectatorindex,False,1,1,1,klikr,1,1.0,1.0,0.0,161,klikr,1,1,1,klikr,1,mixed_behavior:1.00,28.3178
sport24,False,1,1,1,DonConsclavios,1,1.0,1.0,0.0,15449,DonConsclavios,1,1,1,DonConsclavios,1,retail_user:1.00,28.3178
st_procopiou,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,18901,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
sternkal,False,1,1,1,vythos70,1,1.0,1.0,0.0,3229,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
susfishious11,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,13223,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
tadeefi2603,False,1,1,1,G4Heron,1,1.0,1.0,0.0,17613,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
taniwww24,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,71157,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
tasS_O_S,True,1,1,1,MariaDecokeke,1,1.0,1.0,0.0,9846,MariaDecokeke,1,1,1,MariaDecokeke,1,media_business:1.00,28.3178
tasos_chatziv,False,1,1,1,Loxagos_Mark,1,1.0,1.0,0.0,84164,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:1.00,28.3178
tavros5791,True,1,1,1,economi94461498,1,1.0,1.0,0.0,8583,economi94461498,1,1,1,economi94461498,1,amplifier_suspect:1.00,28.3178
telloglou,False,1,1,1,parodynews,1,1.0,1.0,0.0,25757,parodynews,1,1,1,parodynews,1,media_business:1.00,28.3178
teo_ntaleki,True,1,1,1,chrysib11,1,1.0,1.0,0.0,87005,chrysib11,1,1,1,chrysib11,1,amplifier_suspect:1.00,28.3178
teozyra1660040,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,98287,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
th4lis,False,1,1,1,G4Heron,1,1.0,1.0,0.0,1660,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
thatdayin1992,False,1,1,1,silaserafim,1,1.0,1.0,0.0,43354,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
thechosenberg,False,1,1,1,NickDanny99,1,1.0,1.0,0.0,24511,NickDanny99,1,1,1,NickDanny99,1,amplifier_suspect:1.00,28.3178
theiabebeka,False,1,1,1,AgelisDimitris,1,1.0,1.0,0.0,5368,AgelisDimitris,1,1,1,AgelisDimitris,1,mixed_behavior:1.00,28.3178
therealbuni,False,1,1,1,dinoskonstantin,1,1.0,1.0,0.0,67783,dinoskonstantin,1,1,1,dinoskonstantin,1,amplifier_suspect:1.00,28.3178
thetis2001,False,1,1,1,steiger_st28082,1,1.0,1.0,0.0,360,steiger_st28082,1,1,1,steiger_st28082,1,retail_user:1.00,28.3178
thomas310773562,False,1,1,1,matrixneo1979,1,1.0,1.0,0.0,10200,matrixneo1979,1,1,1,matrixneo1979,1,media_business:1.00,28.3178
to_vatraxi,False,1,1,1,G4Heron,1,1.0,1.0,0.0,10548,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
tolisXY,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,13263,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
tonnadamas1,False,1,1,1,Xeniaxe19580370,1,1.0,1.0,0.0,78425,Xeniaxe19580370,1,1,1,Xeniaxe19580370,1,amplifier_suspect:1.00,28.3178
tpusafaith,False,1,1,1,johnblandos,1,1.0,1.0,0.0,174790,johnblandos,1,1,1,johnblandos,1,mixed_behavior:1.00,28.3178
trago_dias,False,1,1,1,AgelisDimitris,1,1.0,1.0,0.0,15573,AgelisDimitris,1,1,1,AgelisDimitris,1,mixed_behavior:1.00,28.3178
trelamentos,False,1,1,1,DonConsclavios,1,1.0,1.0,0.0,9498,DonConsclavios,1,1,1,DonConsclavios,1,retail_user:1.00,28.3178
trondkarim,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1024,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
tsirilos,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,127,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
tsje2POdFzdOXgb,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,7955,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
underwater30,False,1,1,1,Loxagos_Mark,1,1.0,1.0,0.0,58201,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:1.00,28.3178
unknownareacase,False,1,1,1,G4Heron,1,1.0,1.0,0.0,17315,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
unsacreclub,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,591,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
uppercretaceous,False,1,1,1,sinakatsarou,1,1.0,1.0,0.0,24674,sinakatsarou,1,1,1,sinakatsarou,1,mixed_behavior:1.00,28.3178
valtanian,False,1,1,1,G4Heron,1,1.0,1.0,0.0,836,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
vel_theGreek,True,1,1,1,hatz_patty,1,1.0,1.0,0.0,5638,hatz_patty,1,1,1,hatz_patty,1,mixed_behavior:1.00,28.3178
vicente1908_,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,4163,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
vicky_gnp,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,19608,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
victorfyt,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,87325,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
viewsoff,False,1,1,1,Loxagos_Mark,1,1.0,1.0,0.0,22136,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:1.00,28.3178
vkamp0500,False,1,1,1,Mirsini1946041,1,1.0,1.0,0.0,7051,Mirsini1946041,1,1,1,Mirsini1946041,1,retail_user:1.00,28.3178
voicenewsgr,False,1,1,1,le1li,1,1.0,1.0,0.0,36744,le1li,1,1,1,le1li,1,amplifier_suspect:1.00,28.3178
vtripolitakis,False,1,1,1,G4Heron,1,1.0,1.0,0.0,8399,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
wadainotwi,False,1,1,1,lafillemalgard1,1,1.0,1.0,0.0,34177,lafillemalgard1,1,1,1,lafillemalgard1,1,mixed_behavior:1.00,28.3178
wallstwolverine,False,1,1,1,RockRock222555,1,1.0,1.0,0.0,21925,RockRock222555,1,1,1,RockRock222555,1,mixed_behavior:1.00,28.3178
washcloud1,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,10329,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
washington_EY,False,1,1,1,economi94461498,1,1.0,1.0,0.0,12109,economi94461498,1,1,1,economi94461498,1,amplifier_suspect:1.00,28.3178
whothefckyouth1,False,1,1,1,46spiros,1,1.0,1.0,0.0,18980,46spiros,1,1,1,46spiros,1,amplifier_suspect:1.00,28.3178
wisemannSG,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1392,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
woofknight,False,1,1,1,Nogate_T,1,1.0,1.0,0.0,70942,Nogate_T,1,1,1,Nogate_T,1,amplifier_suspect:1.00,28.3178
xmuse_,False,1,1,1,lafillemalgard1,1,1.0,1.0,0.0,25919,lafillemalgard1,1,1,1,lafillemalgard1,1,mixed_behavior:1.00,28.3178
xrisaglm,False,1,1,1,ABCHeckles,1,1.0,1.0,0.0,34387,ABCHeckles,1,1,1,ABCHeckles,1,amplifier_suspect:1.00,28.3178
xwrikos,False,1,1,1,vythos70,1,1.0,1.0,0.0,8152,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
yiannis001,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1401,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
yioults1,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1078,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
ypomeofficial,False,1,1,1,fifi_apostolou,1,1.0,1.0,0.0,56837,fifi_apostolou,1,1,1,fifi_apostolou,1,amplifier_suspect:1.00,28.3178
yubinoitami1,False,1,1,1,xeniakan21,1,1.0,1.0,0.0,65647,xeniakan21,1,1,1,xeniakan21,1,amplifier_suspect:1.00,28.3178
zahrantica,False,1,1,1,johnblandos,1,1.0,1.0,0.0,86654,johnblandos,1,1,1,johnblandos,1,mixed_behavior:1.00,28.3178
ArisPortosalte,False,10,9,3,DonConsclavios,2,0.2,0.12,0.0556,18183,DonConsclavios,1,3,4,Loxagos_Mark,1,amplifier_suspect:0.50; media_business:0.20; retail_user:0.20; mixed_behavior:0.10,28.2839
praetor_maxGr,False,13,13,2,ABCHeckles,1,0.0769,0.0769,0.0,45831,ABCHeckles,1,3,5,ABCHeckles,1,amplifier_suspect:0.38; mixed_behavior:0.31; media_business:0.23; retail_user:0.08,28.1961
lolacoka_,False,5,4,4,zneraida,2,0.4,0.28,0.0833,31519,angelikitsakani,1,4,4,zneraida,2,amplifier_suspect:0.60; media_business:0.20; mixed_behavior:0.20,28.1885
CypThess,False,7,6,3,greek_paris_13,2,0.2857,0.1837,0.0667,12708,greek_paris_13,1,4,6,chrysib11,1,mixed_behavior:0.43; amplifier_suspect:0.43; media_business:0.14,28.1651
tasoskyzas,False,7,6,2,SenzakiKamo,2,0.2857,0.1837,0.1667,6473,mpantazo,1,2,4,mpantazo,1,amplifier_suspect:0.43; retail_user:0.29; mixed_behavior:0.14; media_business:0.14,28.1218
NikosMichael6,True,10,9,3,NikosMichael6,2,0.2,0.12,0.0417,27822,MenoEdo,1,3,6,MenoEdo,1,media_business:0.50; amplifier_suspect:0.40; mixed_behavior:0.10,28.0061
John_Fletcher70,True,8,7,4,46spiros,2,0.25,0.1562,0.0333,41280,mpantazo,1,4,6,mpantazo,1,amplifier_suspect:0.75; mixed_behavior:0.25,27.8742
C_Papachaviaris,False,5,4,3,46spiros,2,0.4,0.28,0.1111,4555,vythos70,1,3,3,46spiros,2,mixed_behavior:0.60; amplifier_suspect:0.40,27.8515
MarketNewsgr,False,5,4,3,K_Sav215,2,0.4,0.28,0.1111,21777,galex1908,1,3,4,chrysib11,1,mixed_behavior:0.60; amplifier_suspect:0.40,27.8515
VforVolemenos,True,5,4,3,sinakatsarou,2,0.4,0.28,0.1111,4865,DonConsclavios,1,3,3,DonConsclavios,1,mixed_behavior:0.60; retail_user:0.20; amplifier_suspect:0.20,27.8515
aggeloschoriano,False,5,4,3,nickthegreek5,2,0.4,0.28,0.1111,18579,Myrtilo01,1,3,4,vythos70,1,media_business:0.60; mixed_behavior:0.40,27.8515
NikKo_ial,False,10,10,3,ThanosTzimeros,1,0.1,0.1,0.0,65899,mpantazo,1,4,6,mpantazo,1,amplifier_suspect:0.40; mixed_behavior:0.40; media_business:0.20,27.6209
antileftis91560,True,7,6,3,vythos70,2,0.2857,0.1837,0.0833,996,vythos70,1,3,4,ThanosKten,1,mixed_behavior:0.86; amplifier_suspect:0.14,27.6059
Doraharond,False,8,7,3,dinoskonstantin,2,0.25,0.1562,0.0556,23201,nickthegreek5,1,3,4,dinoskonstantin,2,amplifier_suspect:0.75; media_business:0.25,27.426
G4Heron,True,6,5,5,4lhc_athens,2,0.3333,0.2222,0.05,13090,4lhc_athens,2,5,6,4lhc_athens,2,mixed_behavior:0.50; retail_user:0.50,27.2899
GRHellasGR,False,7,6,3,dinoskonstantin,2,0.2857,0.1837,0.0667,4163,dinoskonstantin,1,3,3,dinoskonstantin,2,amplifier_suspect:0.57; mixed_behavior:0.14; media_business:0.14; retail_user:0.14,27.2725
I_Skaltsiotis,False,7,6,3,46spiros,2,0.2857,0.1837,0.0667,7316,Local_Bureau,1,3,3,lidakis_manos,1,amplifier_suspect:0.57; mixed_behavior:0.43,27.2725
mariavellou,False,7,6,3,MasenkaMm230158,2,0.2857,0.1837,0.0667,50053,MariaKoki3,1,3,4,MariaKoki3,1,retail_user:0.29; mixed_behavior:0.29; amplifier_suspect:0.29; unknown:0.14,27.2725
AITWLOS,False,8,8,5,aggelikiME25,1,0.125,0.125,0.0,1221,0nyxas,1,5,5,Ah_riman,1,mixed_behavior:0.75; media_business:0.12; amplifier_suspect:0.12,27.2448
Ouinston,False,8,8,4,angelikitsakani,1,0.125,0.125,0.0,14944,angelikitsakani,1,5,7,46spiros,1,mixed_behavior:0.50; amplifier_suspect:0.50,27.2448
angie22gr,True,8,8,5,Track11John,1,0.125,0.125,0.0,53132,Track11John,1,5,5,paliakaravana59,1,amplifier_suspect:0.50; mixed_behavior:0.38; media_business:0.12,27.2448
Simonaki_,False,11,11,3,ABCHeckles,1,0.0909,0.0909,0.0,10470,fanis_rc,1,3,5,ABCHeckles,1,amplifier_suspect:0.45; mixed_behavior:0.45; media_business:0.09,27.2426
g_evgenidis,False,9,9,3,galex1908,1,0.1111,0.1111,0.0,44532,ABCHeckles,1,4,5,ABCHeckles,1,amplifier_suspect:0.56; mixed_behavior:0.22; media_business:0.22,27.0807
fifi_apostolou,True,6,6,6,GiotaPapapetrou,1,0.1667,0.1667,0.0,28317,sinakatsarou,1,6,6,GiotaPapapetrou,1,mixed_behavior:0.50; amplifier_suspect:0.33; retail_user:0.17,26.6843
Tiramolas_,True,9,9,2,ChrisDarko39,1,0.1111,0.1111,0.0,34166,ChrisDarko39,1,3,5,ChrisDarko39,1,amplifier_suspect:0.56; unknown:0.11; media_business:0.11; retail_user:0.11,26.1881
DesiBell2,False,6,6,5,Briassulis,1,0.1667,0.1667,0.0,5457,MKioulafa,1,5,5,Briassulis,1,mixed_behavior:0.83; retail_user:0.17,26.0677
AEK_FC_OFFICIAL,False,2,2,2,anarchistdonkey,1,0.5,0.5,0.0,801,anarchistdonkey,0,2,2,anarchistdonkey,1,media_business:0.50; amplifier_suspect:0.50,25.6833
AretiAthanasiu,False,2,2,2,michael_exc,1,0.5,0.5,0.0,9584,Protostatis,0,2,2,michael_exc,1,amplifier_suspect:1.00,25.6833
P_Kallioniemi,False,2,2,2,anastassios2401,1,0.5,0.5,0.0,26314,ledentiste2,0,2,2,anastassios2401,1,media_business:0.50; mixed_behavior:0.50,25.6833
Santi_ABASCAL,False,2,2,2,nikglykos,1,0.5,0.5,0.0,35989,Placebo_0,0,2,2,nikglykos,1,media_business:0.50; mixed_behavior:0.50,25.6833
dobos21,False,2,2,2,tazmanolis,1,0.5,0.5,0.0,4910,gaou__biou,0,2,2,tazmanolis,1,mixed_behavior:0.50; unknown:0.50,25.6833
nypost,False,2,2,2,Greekprn,1,0.5,0.5,0.0,21176,Greekprn,0,2,2,Greekprn,1,source_hub:0.50; unknown:0.50,25.6833
pharmaki500mg,False,2,2,2,margko73,1,0.5,0.5,0.0,17964,margko73,0,2,2,margko73,1,amplifier_suspect:0.50; mixed_behavior:0.50,25.6833
xeftila20,False,2,2,2,foivos_trikkis_,1,0.5,0.5,0.0,14420,foivos_trikkis_,0,2,2,foivos_trikkis_,1,retail_user:0.50; mixed_behavior:0.50,25.6833
MARKOPOULODIMI2,False,8,8,1,dkDurcGYTIpZdKl,1,0.125,0.125,0.0,5541,dkDurcGYTIpZdKl,1,3,3,dkDurcGYTIpZdKl,1,media_business:0.50; mixed_behavior:0.38; retail_user:0.12,25.623
Rothmus,False,5,5,5,Aaagiiisss,1,0.2,0.2,0.0,33296,NikosVsdl8,1,5,5,Aaagiiisss,1,amplifier_suspect:0.60; mixed_behavior:0.20; media_business:0.20,25.5011
DimitraGalanop1,False,6,6,4,sinakatsarou,1,0.1667,0.1667,0.0,15933,MKioulafa,1,4,5,MKioulafa,1,mixed_behavior:0.50; amplifier_suspect:0.33; retail_user:0.17,25.3384
Ioannis_Nikitas,False,6,6,4,klikr,1,0.1667,0.1667,0.0,3679,xariszak2,1,4,5,klikr,1,mixed_behavior:0.50; amplifier_suspect:0.50,25.3384
IosifAvramoglou,False,6,6,4,Agie2a,1,0.1667,0.1667,0.0,17759,Agie2a,1,4,4,Catps66,1,amplifier_suspect:0.50; mixed_behavior:0.17; media_business:0.17; retail_user:0.17,25.3384
JSweetGR,True,6,6,3,evangelia_re,1,0.1667,0.1667,0.0,46799,economi94461498,1,4,4,evangelia_re,1,amplifier_suspect:0.50; mixed_behavior:0.33; media_business:0.17,25.3384
c20902f64c1141d,False,6,6,4,Briassulis,1,0.1667,0.1667,0.0,14585,ZbejVty,1,4,4,ZbejVty,1,mixed_behavior:0.50; amplifier_suspect:0.50,25.3384
Enadyotriat,False,7,7,3,galex1908,1,0.1429,0.1429,0.0,8049,ZbejVty,1,3,3,galex1908,1,mixed_behavior:0.43; amplifier_suspect:0.29; media_business:0.14; unknown:0.14,25.0379
dtri2020,False,9,9,1,angelikitsakani,1,0.1111,0.1111,0.0,25805,angelikitsakani,1,2,3,angelikitsakani,1,mixed_behavior:0.44; amplifier_suspect:0.44; media_business:0.11,25.0374
thanosdimadis,False,12,12,1,DejaLogic,1,0.0833,0.0833,0.0,2242,DejaLogic,1,1,1,DejaLogic,1,amplifier_suspect:0.42; mixed_behavior:0.33; media_business:0.17; retail_user:0.08,24.9589
IamKostasT,False,5,5,4,VIVITV5,1,0.2,0.2,0.0,2522,greek_paris_13,1,4,5,nickthegreek5,1,amplifier_suspect:0.40; media_business:0.40; mixed_behavior:0.20,24.7718
LizaRosen0000,False,5,5,4,ThanosTzimeros,1,0.2,0.2,0.0,53508,dinoskonstantin,1,4,4,ThanosTzimeros,1,amplifier_suspect:0.60; media_business:0.40,24.7718
PetrosVanRipper,True,5,5,3,hatz_patty,1,0.2,0.2,0.0,82039,ABCHeckles,1,4,5,ABCHeckles,1,mixed_behavior:0.80; amplifier_suspect:0.20,24.7718
i_athina_mas,False,8,8,2,Anthology2026,1,0.125,0.125,0.0,20928,CroniusZeus,1,2,3,Anthology2026,1,mixed_behavior:0.50; amplifier_suspect:0.38; retail_user:0.12,24.4722
john88right,False,8,8,2,46spiros,1,0.125,0.125,0.0,62692,46spiros,1,2,2,Fay82776914F,1,amplifier_suspect:0.50; mixed_behavior:0.25; media_business:0.25,24.4722
kostasp194,True,6,6,3,Track11John,1,0.1667,0.1667,0.0,5607,Mirsini1946041,1,3,4,mpantazo,1,mixed_behavior:0.50; amplifier_suspect:0.17; media_business:0.17; retail_user:0.17,24.4458
smartassPePa1,False,6,6,3,sinakatsarou,1,0.1667,0.1667,0.0,42709,Nogate_T,1,3,5,Nogate_T,1,mixed_behavior:0.50; media_business:0.17; amplifier_suspect:0.17; retail_user:0.17,24.4458
Krasaki_Tsou,False,4,4,4,ScroogeKifissia,1,0.25,0.25,0.0,16739,NikosVsdl8,1,4,4,ScroogeKifissia,1,amplifier_suspect:0.75; media_business:0.25,24.3133
Pierrakakis,False,4,4,2,K_Sav215,1,0.25,0.25,0.0,11769,jparthen,1,4,4,K_Sav215,1,mixed_behavior:0.50; media_business:0.25; amplifier_suspect:0.25,24.3133
carico1970,False,4,4,4,GiotaPapapetrou,1,0.25,0.25,0.0,7172,chrysib11,1,4,4,GiotaPapapetrou,1,mixed_behavior:0.50; retail_user:0.25; amplifier_suspect:0.25,24.3133
myrtozax,False,4,4,4,nickthegreek5,1,0.25,0.25,0.0,43896,nickthegreek5,1,4,4,nickthegreek5,1,mixed_behavior:0.50; media_business:0.25; amplifier_suspect:0.25,24.3133
ACTBrigitte,False,2,2,1,themagus2022,1,0.5,0.5,0.0,4190,themagus2022,0,1,1,themagus2022,1,amplifier_suspect:0.50; mixed_behavior:0.50,24.0615
FootyHumour,False,2,2,1,amantomatimou,1,0.5,0.5,0.0,5180,amantomatimou,0,1,2,amantomatimou,1,media_business:0.50; unknown:0.50,24.0615
Marinaaa_eirini,False,2,2,1,ledentiste2,1,0.5,0.5,0.0,501,ledentiste2,0,1,2,ledentiste2,1,mixed_behavior:0.50; media_business:0.50,24.0615
RealHellenist,False,2,2,1,Ralia1Raily,1,0.5,0.5,0.0,26978,Ralia1Raily,0,1,1,Ralia1Raily,1,mixed_behavior:1.00,24.0615
zeynepkologluu,False,2,2,1,2eateras,1,0.5,0.5,0.0,33979,2eateras,0,1,1,2eateras,1,unknown:0.50; amplifier_suspect:0.50,24.0615
Lavrentis_1,False,10,10,1,L6sVita,1,0.1,0.1,0.0,3783,L6sVita,1,1,4,L6sVita,1,amplifier_suspect:0.40; mixed_behavior:0.40; retail_user:0.10; media_business:0.10,23.9558
Osint613,False,5,5,3,AnnaDiEpifanio1,1,0.2,0.2,0.0,3285,AnnaDiEpifanio1,1,3,3,AnnaDiEpifanio1,1,media_business:0.40; amplifier_suspect:0.40; mixed_behavior:0.20,23.8793
g_m_theo,True,5,5,3,AgelisDimitris,1,0.2,0.2,0.0,4707,fifi_apostolou,1,3,3,nickthegreek5,1,mixed_behavior:0.60; media_business:0.20; amplifier_suspect:0.20,23.8793
nickthegreek5,True,5,5,3,BatorGr,1,0.2,0.2,0.0,5653,MariaDecokeke,1,3,3,sinakatsarou,1,amplifier_suspect:0.40; mixed_behavior:0.40; media_business:0.20,23.8793
BohuslavskaKate,False,4,4,3,theatropoios,1,0.25,0.25,0.0,10809,silaserafim,1,3,3,parodynews,1,media_business:0.75; amplifier_suspect:0.25,23.4207
DiogenisSinopis,False,4,4,3,dinoskonstantin,1,0.25,0.25,0.0,4865,frel_elias,1,3,4,dinoskonstantin,1,amplifier_suspect:0.50; mixed_behavior:0.50,23.4207
KostasParaske17,False,4,4,3,Briassulis,1,0.25,0.25,0.0,62737,Briassulis,1,3,3,ixnilatis1,1,amplifier_suspect:0.50; mixed_behavior:0.25; retail_user:0.25,23.4207
MariosLouc44788,False,4,4,3,kostasagg1965,1,0.25,0.25,0.0,9122,kostasagg1965,1,3,4,AgelisDimitris,1,mixed_behavior:0.75; retail_user:0.25,23.4207
NikosMichailid4,False,4,4,3,ScroogeKifissia,1,0.25,0.25,0.0,42112,SenzakiKamo,1,3,3,chrysib11,1,amplifier_suspect:0.50; media_business:0.25; retail_user:0.25,23.4207
appistol,False,4,4,3,cavodoro,1,0.25,0.25,0.0,4436,NikosVsdl8,1,3,3,BananaJoeReload,1,amplifier_suspect:0.50; mixed_behavior:0.25; media_business:0.25,23.4207
nobody160771,False,4,4,3,Briassulis,1,0.25,0.25,0.0,43920,economi94461498,1,3,3,Briassulis,1,amplifier_suspect:0.75; mixed_behavior:0.25,23.4207
nprepalas,False,4,4,3,nickthegreek5,1,0.25,0.25,0.0,38958,K_Sav215,1,3,3,K_Sav215,1,mixed_behavior:0.50; media_business:0.25; amplifier_suspect:0.25,23.4207
4thOfJuly365,False,3,3,3,xariszak2,1,0.3333,0.3333,0.0,24303,dinoskonstantin,1,3,3,xariszak2,1,amplifier_suspect:0.67; mixed_behavior:0.33,23.3022
DavidJHarrisJr,False,3,3,3,Aaagiiisss,1,0.3333,0.3333,0.0,37356,paliakaravana59,1,3,3,Aaagiiisss,1,amplifier_suspect:0.67; mixed_behavior:0.33,23.3022
MargSchinas,False,3,3,2,chrysib11,1,0.3333,0.3333,0.0,10934,chrysib11,1,3,3,chrysib11,1,mixed_behavior:0.67; amplifier_suspect:0.33,23.3022
Old_But_Gold50s,False,3,3,3,KVagos42117,1,0.3333,0.3333,0.0,181580,KVagos42117,1,3,3,KVagos42117,1,mixed_behavior:0.67; amplifier_suspect:0.33,23.3022
RealDonKeith,False,3,3,3,Anthology2026,1,0.3333,0.3333,0.0,80126,Anthology2026,1,3,3,Anthology2026,1,mixed_behavior:0.67; retail_user:0.33,23.3022
SomateioSpithas,False,3,3,2,MariaDecokeke,1,0.3333,0.3333,0.0,11166,kostasagg1965,1,3,3,MariaDecokeke,1,media_business:0.33; mixed_behavior:0.33; retail_user:0.33,23.3022
TRobinsonNewEra,False,3,3,3,johnblandos,1,0.3333,0.3333,0.0,34705,johnblandos,1,3,3,johnblandos,1,mixed_behavior:0.33; media_business:0.33; amplifier_suspect:0.33,23.3022
Wwwwww42362442,True,3,3,3,AgelisDimitris,1,0.3333,0.3333,0.0,47605,AgelisDimitris,1,3,3,AgelisDimitris,1,mixed_behavior:0.33; media_business:0.33; amplifier_suspect:0.33,23.3022
Ymcapost,False,3,3,3,Ah_riman,1,0.3333,0.3333,0.0,8277,seriousthreat98,1,3,3,Ah_riman,1,mixed_behavior:0.67; source_hub:0.33,23.3022
a_loverdos,False,3,3,3,Track11John,1,0.3333,0.3333,0.0,35654,Briassulis,1,3,3,Track11John,1,mixed_behavior:0.67; amplifier_suspect:0.33,23.3022
angelikitsakani,True,3,3,3,sinakatsarou,1,0.3333,0.3333,0.0,14636,Mirsini1946041,1,3,3,sinakatsarou,1,mixed_behavior:0.67; retail_user:0.33,23.3022
elinampounia,False,3,3,3,MasenkaMm230158,1,0.3333,0.3333,0.0,10680,fifi_apostolou,1,3,3,MasenkaMm230158,1,amplifier_suspect:1.00,23.3022
ioannisekolovos,False,3,3,2,RockRock222555,1,0.3333,0.3333,0.0,46456,NikosVsdl8,1,3,3,NikosVsdl8,1,mixed_behavior:0.67; amplifier_suspect:0.33,23.3022
jggkatas,False,3,3,3,AgelisDimitris,1,0.3333,0.3333,0.0,15697,Lalunaromantico,1,3,3,AgelisDimitris,1,mixed_behavior:1.00,23.3022
manoliskalatzis,False,3,3,3,anastassios2401,1,0.3333,0.3333,0.0,28335,MKioulafa,1,3,3,anastassios2401,1,media_business:0.33; amplifier_suspect:0.33; mixed_behavior:0.33,23.3022
